filename,width,height,total_samples,duration_sec,motion_min,motion_max,motion_mean,motion_median,motion_p90,motion_p95,motion_p99,scene_diff_min,scene_diff_max,scene_diff_mean,scene_diff_median,scene_diff_p90,scene_diff_p95,scene_diff_p99,run_diff_min,run_diff_max,run_diff_mean,run_diff_median,run_diff_p90,run_diff_p95,run_diff_p99,max_contour_min,max_contour_max,max_contour_mean,max_contour_median,max_contour_p90,max_contour_p95,max_contour_p99,brightness_mean
2026-07-02-22-51.mp4,640,360,37,540.0,0.0,6.8911,0.9297,0.0,2.4789,2.9805,5.9816,0.0,8.7565,5.0289,7.6215,8.2383,8.4612,8.6868,0.0,7.9714,1.4258,0.0,6.5393,7.6741,7.93,0.0,1.5829,0.3834,0.0,1.231,1.4341,1.5378,145.0386
2026-07-02-23-01.mp4,640,360,37,540.0,0.0,61.2287,4.768,1.0608,6.8065,17.332,58.169,0.0,52.9648,7.9251,1.7192,23.9308,24.8002,42.8828,0.0,52.4701,6.1083,1.4792,18.8628,21.0427,41.7315,0.0,35.1819,2.6208,0.5527,2.9117,9.3929,34.3821,143.143
2026-07-02-23-11.mp4,640,360,37,540.0,0.0,13.3477,4.0189,4.0603,7.9309,8.5653,11.6644,0.0,22.0343,8.8828,5.5056,17.0433,19.38,21.6115,0.0,14.2917,4.651,4.1749,10.342,12.3078,14.0676,0.0,5.2192,2.0736,1.9898,4.2593,4.4056,5.1186,138.8505
2026-07-02-23-21.mp4,640,360,37,540.0,0.0,61.3173,5.9166,2.8685,7.6211,19.0222,60.3856,0.0,58.2899,25.7906,30.5829,32.4283,33.7535,49.713,0.0,28.674,4.6531,3.6975,7.4335,17.9093,27.8031,0.0,31.7368,3.1883,1.7578,3.7166,9.0614,30.8005,136.6662
2026-07-02-23-31.mp4,640,360,37,540.0,0.0,60.701,2.0992,0.0217,2.7188,4.2761,40.663,0.0,69.0551,45.9813,61.4188,67.8792,68.1235,68.8518,0.0,60.0056,9.4385,0.0373,55.7307,58.2253,59.7254,0.0,28.4182,1.0258,0.0061,1.1225,2.8358,19.3842,135.1084
2026-07-02-23-41.mp4,640,360,37,540.0,0.0,72.7248,6.197,0.0239,12.0367,50.3805,69.3039,0.0,71.6571,11.6052,3.5681,42.667,43.1718,61.5785,0.0,63.8281,11.1079,1.1029,37.8323,40.4983,55.7408,0.0,38.8194,2.8987,0.0091,8.7383,22.2225,32.9319,134.9384
2026-07-02-23-51.mp4,640,360,37,540.0,0.0,49.1254,4.8689,1.1793,7.7451,18.8733,46.1396,0.0,57.5898,44.6372,53.2873,55.8261,56.1032,57.1557,0.0,49.1037,5.5985,3.0951,8.1443,24.5748,46.2242,0.0,22.1851,2.3679,0.6369,4.2107,7.5424,21.2276,135.2454
2026-07-03-00-01.mp4,640,360,37,540.0,0.0,11.3885,3.22,2.0898,8.4634,9.1757,11.1493,0.0,19.9427,13.2919,16.2188,19.7722,19.8306,19.9047,0.0,11.753,3.8829,2.9701,9.2639,9.9221,11.5124,0.0,7.7001,1.762,0.9167,3.9961,5.4124,7.571,134.153
2026-07-03-00-11.mp4,640,360,37,540.0,0.0,36.4266,4.3671,1.8711,11.0386,11.7162,28.0904,0.0,44.6675,13.1627,10.2253,43.2181,44.0784,44.6564,0.0,37.8685,8.9973,5.5438,36.3745,36.8744,37.5922,0.0,9.0974,1.5577,0.4538,4.3642,5.7075,7.9343,134.8446
2026-07-03-00-21.mp4,640,360,37,540.0,0.0,54.1007,2.852,0.3177,5.1438,7.3822,37.3354,0.0,56.6185,25.6655,7.8976,55.1202,55.5664,56.371,0.0,55.7977,9.5939,3.7552,49.0245,51.8147,55.1713,0.0,25.926,1.269,0.1198,1.7264,1.8546,17.3973,136.7181
2026-07-03-00-31.mp4,640,360,37,540.0,0.0,62.0972,3.6835,1.5239,5.0916,6.0098,42.193,0.0,55.4345,16.0447,8.625,54.0809,54.4002,55.1265,0.0,61.1506,10.1692,1.786,54.8178,57.8901,60.2767,0.0,34.5028,1.8157,1.0441,1.8029,1.926,22.783,137.0268
2026-07-03-00-41.mp4,640,360,37,540.0,0.0,6.4514,0.2295,0.0035,0.1179,0.388,4.6186,0.0,9.5247,3.4024,0.1593,9.4527,9.4768,9.5202,0.0,7.2808,1.0656,0.0009,6.5629,7.0369,7.2424,0.0,1.053,0.0397,0.0007,0.0407,0.0818,0.7464,132.8776
2026-07-03-00-51.mp4,640,360,37,540.0,0.0,1.0625,0.0827,0.0052,0.2165,0.4606,0.9597,0.0,1.1089,0.5896,0.6246,0.8474,0.8941,1.0485,0.0,0.3685,0.0192,0.0017,0.0293,0.0584,0.2691,0.0,0.5408,0.0373,0.0004,0.1136,0.2126,0.4406,134.5016
2026-07-03-01-01.mp4,640,360,37,540.0,0.0,0.0634,0.0089,0.0004,0.0322,0.048,0.0595,0.0,0.1849,0.0497,0.0382,0.111,0.1626,0.1804,0.0,0.0417,0.0045,0.0004,0.0128,0.0179,0.0382,0.0,0.0286,0.0027,0.0,0.01,0.0109,0.0233,133.0357
2026-07-03-01-11.mp4,640,360,37,540.0,0.0,2.7756,0.1669,0.02,0.1047,0.7466,2.5284,0.0,2.8472,0.5816,0.204,2.4097,2.4753,2.7914,0.0,2.6241,0.3886,0.0239,1.9085,2.5458,2.6182,0.0,0.9288,0.0593,0.0052,0.0558,0.245,0.8669,130.8592
2026-07-03-01-21.mp4,640,360,37,540.0,0.0,51.9457,1.6431,0.0239,0.8575,2.9424,34.4035,0.0,53.7435,10.0196,0.135,52.1821,52.6165,53.4468,0.0,52.8459,7.9283,0.0538,51.4304,52.2013,52.7025,0.0,26.7873,0.8255,0.0076,0.3956,1.056,17.7231,132.4668
2026-07-03-01-31.mp4,640,360,37,540.0,0.0,5.125,1.484,1.2852,3.7777,4.5262,5.0745,0.0,9.1189,3.9475,3.0851,8.0951,8.403,8.9164,0.0,8.1198,2.0907,0.9414,6.7385,7.6739,8.0709,0.0,1.7632,0.6733,0.5514,1.5295,1.6748,1.7574,139.8638
2026-07-03-01-41.mp4,640,360,37,540.0,0.0,55.8997,6.3002,0.1497,22.2266,43.3238,55.8961,0.0,57.3919,32.3378,23.964,55.2582,57.2097,57.352,0.0,51.8655,10.032,3.6207,42.981,49.7066,51.4339,0.0,30.8904,2.5203,0.0603,5.9603,17.0259,28.1694,136.957
2026-07-03-01-51.mp4,640,360,37,540.0,0.0,0.1597,0.011,0.0009,0.0185,0.0596,0.1275,0.0,0.3728,0.1419,0.0838,0.3483,0.3589,0.3689,0.0,0.1727,0.0388,0.0004,0.1553,0.1614,0.1704,0.0,0.1152,0.0052,0.0,0.0088,0.019,0.0826,131.1373
2026-07-03-02-01.mp4,640,360,37,540.0,0.0,55.6879,2.5796,0.0278,4.4491,6.5615,39.3215,0.0,54.0725,17.1757,1.0317,52.2918,52.8252,53.7475,0.0,54.8403,9.3751,0.4036,53.1097,54.2619,54.7331,0.0,21.6389,1.0793,0.0135,1.9013,2.9326,15.8457,132.7862
2026-07-03-02-11.mp4,640,360,37,540.0,0.0,7.73,1.8278,0.3485,5.1038,5.9892,7.1578,0.0,16.572,9.5053,10.6493,15.6114,15.93,16.5689,0.0,9.678,2.6554,2.372,7.2011,8.1799,9.4359,0.0,3.1217,0.86,0.115,2.6648,2.8348,3.1019,139.8846
2026-07-03-02-21.mp4,640,360,37,540.0,0.0,6.9813,2.1161,0.6406,6.0714,6.4775,6.8919,0.0,10.0712,5.5706,7.1858,9.8678,9.9226,10.0181,0.0,8.9184,3.3454,3.773,6.3417,7.2527,8.5001,0.0,4.4889,0.9094,0.2023,2.7521,3.3658,4.0942,139.9641
2026-07-03-02-31.mp4,640,360,37,540.0,0.0,45.7548,2.3354,0.0039,5.5284,9.1023,33.8459,0.0,50.4792,29.7465,45.3555,49.7788,50.119,50.4496,0.0,44.0868,6.7323,0.0135,41.7178,43.7886,44.0563,0.0,16.9592,0.7647,0.0,1.5981,2.4175,12.1443,136.6211
2026-07-03-02-41.mp4,640,360,37,540.0,0.0,2.6007,0.1637,0.0182,0.3623,0.4932,1.8554,0.0,3.2391,2.3046,2.7461,3.0988,3.1088,3.194,0.0,2.5425,0.2704,0.0165,0.5945,1.4681,2.516,0.0,0.8906,0.0589,0.0078,0.1164,0.2535,0.6866,131.1319
2026-07-03-02-51.mp4,640,360,37,540.0,0.0,68.9865,4.8906,0.1059,10.1566,27.2021,61.5857,0.0,53.7661,14.4906,2.5725,45.2967,46.974,52.3705,0.0,57.5447,9.9481,0.2396,48.5958,49.9605,55.4175,0.0,41.5807,2.2563,0.048,1.8571,12.1074,35.2757,133.7146
2026-07-03-03-01.mp4,640,360,37,540.0,0.0,9.3542,3.3006,2.8841,6.3771,7.2931,8.9675,0.0,9.4952,2.7375,2.3338,5.2871,6.5638,8.6316,0.0,8.5547,2.0137,1.6749,4.4434,6.655,8.1778,0.0,3.7426,1.5157,1.4266,2.8423,3.2118,3.7149,136.7227
2026-07-03-03-11.mp4,640,360,37,540.0,0.0,10.7747,3.0205,2.6984,6.8847,7.2721,9.608,0.0,16.7448,9.5167,12.5451,14.8491,15.125,16.2048,0.0,9.1562,2.9466,2.8108,6.3833,8.476,9.0498,0.0,4.4167,1.3557,1.1367,2.7799,3.3213,4.3788,137.1386
2026-07-03-03-21.mp4,640,360,37,540.0,0.0,7.9692,2.9332,2.9744,6.452,7.5916,7.8939,0.0,11.9905,6.8832,8.2244,9.2614,9.5103,11.1306,0.0,5.2765,1.9964,1.0495,4.671,5.0817,5.2629,0.0,3.4896,1.3819,1.4128,3.0534,3.3455,3.4852,138.5886
2026-07-03-03-31.mp4,640,360,37,540.0,0.0,57.4683,6.3439,1.6554,8.4632,37.6169,56.2989,0.0,45.559,19.6491,9.27,44.7271,45.0213,45.4198,0.0,56.3242,17.165,4.2969,55.8875,56.2251,56.3164,0.0,30.89,2.8869,0.5347,4.3438,12.0406,30.424,136.3943
2026-07-03-03-41.mp4,640,360,37,540.0,0.0,6.9939,2.2837,1.9323,4.0808,5.4215,6.5424,0.0,13.1519,6.195,6.0525,10.6034,12.7855,13.0847,0.0,8.1046,2.4525,1.829,6.1042,6.9975,7.9001,0.0,2.6506,1.0356,1.0293,1.7339,1.772,2.3466,141.063
2026-07-03-03-51.mp4,640,360,37,540.0,0.0,54.6411,2.1816,0.0299,2.1467,5.18,37.3837,0.0,52.3112,27.476,49.8989,52.1955,52.2696,52.2976,0.0,52.5352,8.6195,0.0269,50.5915,51.8095,52.3714,0.0,27.8394,1.0117,0.0124,0.661,1.77,18.7127,136.3124
2026-07-03-04-01.mp4,640,360,37,540.0,0.0,53.0985,3.8724,2.2088,6.3765,9.0782,39.8363,0.0,56.2899,47.3263,52.4219,55.6839,55.9688,56.2512,0.0,11.1549,4.1863,3.878,10.1455,10.733,11.0623,0.0,32.2342,1.8934,0.9395,1.8812,3.494,24.155,136.6984
2026-07-03-04-11.mp4,640,360,37,540.0,0.0,57.3051,4.8092,1.4332,5.7676,22.7375,54.7403,0.0,60.3481,23.9433,8.9792,58.7398,59.8572,60.2389,0.0,58.2053,17.7592,5.2244,54.3583,56.8978,58.1094,0.0,31.77,2.238,0.6304,2.9074,9.4839,29.3044,136.3778
2026-07-03-04-21.mp4,640,360,37,540.0,0.0,7.1997,2.7781,2.4913,6.6064,6.8546,7.1617,0.0,13.6727,8.0984,10.6845,12.5029,13.3927,13.6137,0.0,10.8121,3.4684,3.0629,8.0278,8.5895,10.2258,0.0,4.5911,1.5445,1.1257,3.7751,4.2271,4.4749,138.6073
2026-07-03-04-31.mp4,640,360,37,540.0,0.0,39.7617,1.1469,0.0156,0.3647,0.6246,25.7211,0.0,2.2756,1.2046,1.6363,2.0987,2.1944,2.27,0.0,1.3685,0.3081,0.0946,1.018,1.276,1.3507,0.0,17.0373,0.4934,0.0067,0.2053,0.2843,11.0178,133.2703
2026-07-03-04-41.mp4,640,360,37,540.0,0.0,43.7496,3.6965,1.5152,6.2178,9.0772,32.7474,0.0,47.8164,38.3706,45.1376,47.597,47.774,47.8058,0.0,43.6667,4.6694,2.4271,7.3242,11.7849,37.5326,0.0,15.9677,1.5851,0.9041,3.2603,3.4239,11.5555,136.7851
2026-07-03-04-51.mp4,640,360,37,540.0,0.0,40.7552,3.0249,0.474,6.5435,9.6865,30.2215,0.0,43.4648,23.8631,17.0273,43.0346,43.2248,43.4409,0.0,38.7969,6.8872,0.023,34.0743,37.7135,38.5781,0.0,15.4657,1.1002,0.1704,2.4108,3.5117,11.185,136.3076
2026-07-03-05-01.mp4,640,360,36,525.0,0.0,0.0638,0.0122,0.0024,0.048,0.0583,0.0624,0.0,0.0977,0.0504,0.0486,0.0751,0.0785,0.0928,0.0,0.0278,0.004,0.0002,0.0121,0.0245,0.0269,0.0,0.0375,0.0058,0.0,0.0245,0.0294,0.0352,131.7672
2026-07-03-05-11.mp4,640,360,37,540.0,0.0,54.6411,1.7097,0.0009,0.9482,2.5018,35.8778,0.0,50.4909,1.9345,0.043,2.2106,2.3871,33.2198,0.0,54.796,1.7629,0.0026,1.658,1.8031,35.8743,0.0,27.7168,0.8554,0.0,0.4728,0.9631,18.104,128.5792
2026-07-03-05-21.mp4,640,360,37,540.0,0.0,7.9119,1.6287,0.5981,5.0079,5.9659,7.5422,0.0,11.8872,8.4217,9.8416,10.8533,11.2023,11.7969,0.0,7.6493,1.8064,0.4996,5.0685,5.7643,7.1345,0.0,2.6317,0.6291,0.3019,1.514,2.0803,2.4507,137.2816
2026-07-03-05-31.mp4,640,360,37,540.0,0.0,55.799,3.1293,0.1137,5.4031,8.8787,43.2031,0.0,47.8533,24.9356,11.6788,47.5322,47.8032,47.8419,0.0,48.5773,8.5871,0.0903,42.9547,46.748,48.2471,0.0,22.2201,1.141,0.079,1.9512,3.3928,15.4892,134.8303
2026-07-03-05-41.mp4,640,360,37,540.0,0.0,4.9696,0.2566,0.0017,0.0447,0.8792,4.668,0.0,4.2886,0.7666,0.9748,1.0214,1.0294,3.1213,0.0,4.2088,0.2476,0.0009,0.9087,0.9633,3.0475,0.0,0.951,0.0539,0.0,0.0245,0.2055,0.931,130.6632
2026-07-03-05-51.mp4,640,360,37,540.0,0.0,1.6597,0.0659,0.0009,0.0248,0.1764,1.2735,0.0,2.1949,0.2011,0.0013,0.3082,2.1626,2.193,0.0,2.2795,0.2055,0.0004,0.3127,2.2238,2.2692,0.0,0.8186,0.0279,0.0,0.0086,0.064,0.5707,130.1078
2026-07-03-06-01.mp4,640,360,37,540.0,0.0,49.878,3.2416,0.8689,5.8643,7.0809,35.3475,0.0,52.3707,31.5562,47.691,50.1817,50.9505,52.0669,0.0,51.3702,9.708,4.4219,49.4327,49.9678,50.8915,0.0,22.9967,1.7221,0.4269,3.3082,3.8811,16.2317,135.6181
2026-07-03-06-11.mp4,640,360,37,540.0,0.0,57.9996,6.4094,2.4201,8.279,33.8862,54.1205,0.0,48.9518,18.9119,15.4523,43.2192,45.8186,48.2551,0.0,46.3299,10.3833,5.7127,39.8412,44.6337,46.1392,0.0,42.2995,3.1952,1.3025,4.1663,11.2606,35.5423,138.2432
2026-07-03-06-21.mp4,640,360,37,540.0,0.0,10.5295,2.4424,1.2921,6.1661,6.7253,9.497,0.0,14.615,9.6639,10.0052,12.5781,13.5454,14.3609,0.0,6.9084,1.8832,0.1042,5.0693,5.7288,6.5931,0.0,3.9091,1.0028,0.6984,2.5917,2.8001,3.5374,135.7762
2026-07-03-06-31.mp4,640,360,37,540.0,0.0,7.043,1.6815,0.7882,5.3629,5.7292,6.8833,0.0,10.2491,6.4505,8.2461,8.8997,9.0685,9.9021,0.0,7.6428,2.0934,0.0304,6.6208,6.8832,7.4675,0.0,2.1356,0.575,0.3049,1.7101,1.9141,2.0609,136.7065
2026-07-03-06-41.mp4,640,360,37,540.0,0.0,58.8086,4.2617,0.0291,6.0778,16.7839,56.7136,0.0,51.7847,19.6714,8.8572,39.9352,41.5023,48.1013,0.0,52.9497,8.1166,1.5629,37.5081,38.1331,47.7017,0.0,32.5432,1.9315,0.0135,2.5004,6.2519,28.0711,134.943
2026-07-03-06-51.mp4,640,360,37,540.0,0.0,52.8924,3.0526,0.023,6.4202,11.0003,38.7993,0.0,54.9032,35.4922,52.1927,52.997,53.509,54.6543,0.0,52.8138,9.6799,0.5204,51.5111,52.2709,52.7058,0.0,25.9479,1.4477,0.0104,2.8301,3.4352,18.6182,136.3546
2026-07-03-07-01.mp4,640,360,37,540.0,0.0,50.7491,6.251,3.0742,13.8962,24.9499,47.618,0.0,52.5373,17.5686,10.4809,51.6815,52.241,52.5365,0.0,55.0599,11.7385,3.454,49.6963,53.6887,54.7268,0.0,22.9698,2.4037,1.1382,3.7622,7.2458,19.5348,137.6751
2026-07-03-07-11.mp4,640,360,37,540.0,0.0,5.7431,1.6787,1.2057,3.9735,5.1586,5.5629,0.0,13.2895,6.8068,6.849,11.7145,12.0537,12.8693,0.0,6.3437,0.9181,0.1571,2.4993,4.2377,5.8761,0.0,2.3741,0.77,0.5271,2.0912,2.1081,2.2812,129.3357
2026-07-03-07-21.mp4,640,360,37,540.0,0.0,6.474,2.263,2.0777,4.0564,5.4827,6.321,0.0,19.4527,9.2206,10.9015,17.4984,18.5196,19.3932,0.0,8.2188,3.1385,2.6003,7.1836,7.4735,7.9805,0.0,2.5618,1.2165,1.4071,1.981,2.1687,2.4529,131.8157
2026-07-03-07-31.mp4,640,360,37,540.0,0.0,48.2852,5.3554,2.4609,6.4183,27.64,44.207,0.0,43.4657,19.9181,11.3589,38.7187,39.8253,42.1755,0.0,41.3772,8.1982,4.7192,29.5774,33.4446,39.0623,0.0,21.2754,2.0864,1.2476,2.6386,7.5683,18.6849,136.1686
